"","lat4","lon4","V1"
"1287",30.2698,-97.7444,1
"1288",30.2698,-97.7443,2
"1289",30.2698,-97.7439,1
"1290",30.2698,-97.7438,1
"1291",30.2698,-97.7434,2
"1292",30.2698,-97.7422,1
"1293",30.2698,-97.7421,1
"1294",30.2699,-97.7535,1
"1295",30.2699,-97.746,2
"1296",30.2699,-97.7459,1
"1297",30.2699,-97.7458,7
"1298",30.2699,-97.7457,2
"1299",30.2699,-97.7455,1
"1300",30.2699,-97.7453,2
"1301",30.2699,-97.7452,2
"1302",30.2699,-97.7449,3
"1303",30.2699,-97.7448,3
"1304",30.2699,-97.7447,2
"1305",30.2699,-97.7446,3
"1306",30.2699,-97.7445,2
"1307",30.2699,-97.7444,2
"1308",30.2699,-97.7443,1
"1309",30.2699,-97.744,1
"1310",30.2699,-97.7409,1
"1311",30.2699,-97.7399,1
"1312",30.2699,-97.7382,1
"1313",30.2699,-97.6966,1
"1314",30.27,-97.7755,1
"1315",30.27,-97.7537,1
"1316",30.27,-97.7461,3
"1317",30.27,-97.746,5
"1318",30.27,-97.7459,3
"1319",30.27,-97.7458,4
"1320",30.27,-97.7455,1
"1321",30.27,-97.745,2
"1322",30.27,-97.7449,2
"1323",30.27,-97.7448,1
"1324",30.27,-97.7447,1
"1325",30.27,-97.7446,8
"1326",30.27,-97.7445,13
"1327",30.27,-97.7421,1
"1328",30.27,-97.7395,1
"1329",30.27,-97.7325,1
"1330",30.2701,-97.754,1
"1331",30.2701,-97.7459,3
"1332",30.2701,-97.7458,1
"1333",30.2701,-97.7453,1
"1334",30.2701,-97.745,2
"1335",30.2701,-97.7449,2
"1336",30.2701,-97.7448,2
"1337",30.2701,-97.7447,3
"1338",30.2701,-97.7446,1
"1339",30.2701,-97.7325,5
"1340",30.2701,-97.697,1
"1341",30.2702,-97.7546,1
"1342",30.2702,-97.7543,1
"1343",30.2702,-97.746,1
"1344",30.2702,-97.7459,3
"1345",30.2702,-97.7458,1
"1346",30.2702,-97.7457,1
"1347",30.2702,-97.7454,1
"1348",30.2702,-97.7452,6
"1349",30.2702,-97.7451,3
"1350",30.2702,-97.745,1
"1351",30.2702,-97.7449,1
"1352",30.2702,-97.7448,1
"1353",30.2702,-97.7447,1
"1354",30.2702,-97.7446,1
"1355",30.2702,-97.7435,1
"1356",30.2702,-97.7393,2
"1357",30.2702,-97.7324,1
"1358",30.2702,-97.6967,1
"1359",30.2703,-97.7749,1
"1360",30.2703,-97.7546,1
"1361",30.2703,-97.7457,1
"1362",30.2703,-97.7456,1
"1363",30.2703,-97.7452,1
"1364",30.2703,-97.745,1
"1365",30.2703,-97.7448,3
"1366",30.2703,-97.7447,1
"1367",30.2703,-97.7446,10
"1368",30.2703,-97.7445,1
"1369",30.2703,-97.7444,1
"1370",30.2703,-97.7443,1
"1371",30.2703,-97.7434,1
"1372",30.2703,-97.742,1
"1373",30.2703,-97.7392,1
"1374",30.2703,-97.7324,1
"1375",30.2704,-97.7545,1
"1376",30.2704,-97.7463,1
"1377",30.2704,-97.7458,3
"1378",30.2704,-97.7457,2
"1379",30.2704,-97.7453,1
"1380",30.2704,-97.7449,2
"1381",30.2704,-97.7448,1
"1382",30.2704,-97.7447,3
"1383",30.2704,-97.7446,1
"1384",30.2704,-97.7445,1
"1385",30.2704,-97.7434,1
"1386",30.2704,-97.7397,1
"1387",30.2704,-97.7394,1
"1388",30.2705,-97.7545,1
"1389",30.2705,-97.7544,6
"1390",30.2705,-97.7543,6
"1391",30.2705,-97.7466,1
"1392",30.2705,-97.7465,1
"1393",30.2705,-97.7458,2
"1394",30.2705,-97.7449,2
"1395",30.2705,-97.7448,3
"1396",30.2705,-97.7447,3
"1397",30.2705,-97.7446,3
"1398",30.2705,-97.7445,5
"1399",30.2705,-97.7444,2
"1400",30.2705,-97.744,1
"1401",30.2705,-97.7434,19
"1402",30.2705,-97.743,1
"1403",30.2705,-97.7395,1
"1404",30.2705,-97.7393,1
"1405",30.2706,-97.7546,1
"1406",30.2706,-97.7545,1
"1407",30.2706,-97.7544,2
"1408",30.2706,-97.747,1
"1409",30.2706,-97.7467,2
"1410",30.2706,-97.7466,4
"1411",30.2706,-97.7465,1
"1412",30.2706,-97.7458,1
"1413",30.2706,-97.7457,1
"1414",30.2706,-97.7455,1
"1415",30.2706,-97.7454,1
"1416",30.2706,-97.7452,1
"1417",30.2706,-97.7449,4
"1418",30.2706,-97.7448,7
"1419",30.2706,-97.7447,2
"1420",30.2706,-97.7446,2
"1421",30.2706,-97.7445,4
"1422",30.2706,-97.7444,2
"1423",30.2706,-97.744,1
"1424",30.2706,-97.7433,1
"1425",30.2706,-97.7419,1
"1426",30.2706,-97.7404,1
"1427",30.2706,-97.7335,1
"1428",30.2706,-97.6971,1
"1429",30.2707,-97.7546,1
"1430",30.2707,-97.7468,3
"1431",30.2707,-97.7466,2
"1432",30.2707,-97.7465,1
"1433",30.2707,-97.7464,1
"1434",30.2707,-97.7458,1
"1435",30.2707,-97.7455,1
"1436",30.2707,-97.7447,3
"1437",30.2707,-97.7446,1
"1438",30.2707,-97.7444,3
"1439",30.2707,-97.7441,1
"1440",30.2707,-97.7421,1
"1441",30.2707,-97.738,1
"1442",30.2708,-97.774,1
"1443",30.2708,-97.7546,1
"1444",30.2708,-97.7469,1
"1445",30.2708,-97.7468,4
"1446",30.2708,-97.7467,8
"1447",30.2708,-97.7466,7
"1448",30.2708,-97.7465,1
"1449",30.2708,-97.7464,2
"1450",30.2708,-97.7456,1
"1451",30.2708,-97.7455,2
"1452",30.2708,-97.7454,1
"1453",30.2708,-97.7451,1
"1454",30.2708,-97.7449,2
"1455",30.2708,-97.7448,1
"1456",30.2708,-97.7447,1
"1457",30.2708,-97.7446,1
"1458",30.2708,-97.7445,2
"1459",30.2708,-97.7417,1
"1460",30.2708,-97.7415,1
"1461",30.2708,-97.7391,1
"1462",30.2708,-97.6969,1
"1463",30.2709,-97.7469,2
"1464",30.2709,-97.7468,8
"1465",30.2709,-97.7467,4
"1466",30.2709,-97.7466,3
"1467",30.2709,-97.7465,1
"1468",30.2709,-97.7458,3
"1469",30.2709,-97.7457,5
"1470",30.2709,-97.7456,3
"1471",30.2709,-97.7455,2
"1472",30.2709,-97.7454,1
"1473",30.2709,-97.7451,1
"1474",30.2709,-97.7446,1
"1475",30.2709,-97.7444,1
"1476",30.2709,-97.7443,1
"1477",30.2709,-97.7411,1
"1478",30.2709,-97.738,6
"1479",30.2709,-97.7379,2
"1480",30.2709,-97.7378,1
"1481",30.2709,-97.7346,1
"1482",30.2709,-97.7341,1
"1483",30.271,-97.7545,1
"1484",30.271,-97.7468,2
"1485",30.271,-97.7467,1
"1486",30.271,-97.7466,2
"1487",30.271,-97.7457,1
"1488",30.271,-97.7455,3
"1489",30.271,-97.7454,4
"1490",30.271,-97.7453,1
"1491",30.271,-97.7452,1
"1492",30.271,-97.7443,1
"1493",30.271,-97.7424,1
"1494",30.271,-97.7418,1
"1495",30.271,-97.7416,1
"1496",30.271,-97.7332,1
"1497",30.2711,-97.747,1
"1498",30.2711,-97.7468,2
"1499",30.2711,-97.7458,2
"1500",30.2711,-97.7457,2
"1501",30.2711,-97.7456,1
"1502",30.2711,-97.7455,8
"1503",30.2711,-97.7454,1
"1504",30.2711,-97.7449,1
"1505",30.2711,-97.7446,1
"1506",30.2711,-97.7445,2
"1507",30.2711,-97.7444,1
"1508",30.2711,-97.7443,1
"1509",30.2711,-97.7442,2
"1510",30.2711,-97.739,1
"1511",30.2711,-97.7354,1
"1512",30.2711,-97.6973,1
"1513",30.2712,-97.774,1
"1514",30.2712,-97.7471,1
"1515",30.2712,-97.7458,1
"1516",30.2712,-97.7456,1
"1517",30.2712,-97.7454,4
"1518",30.2712,-97.7453,2
"1519",30.2712,-97.7444,1
"1520",30.2712,-97.7443,1
"1521",30.2712,-97.7441,1
"1522",30.2712,-97.7431,1
"1523",30.2712,-97.743,1
"1524",30.2712,-97.7416,1
"1525",30.2712,-97.7413,1
"1526",30.2713,-97.7544,1
"1527",30.2713,-97.7457,1
"1528",30.2713,-97.7453,2
"1529",30.2713,-97.745,1
"1530",30.2713,-97.7443,1
"1531",30.2713,-97.7442,4
"1532",30.2713,-97.7441,4
"1533",30.2713,-97.7434,1
"1534",30.2713,-97.7424,1
"1535",30.2713,-97.7414,1
"1536",30.2713,-97.7413,2
"1537",30.2713,-97.7412,1
"1538",30.2713,-97.736,1
"1539",30.2713,-97.6971,1
"1540",30.2714,-97.7733,1
"1541",30.2714,-97.7458,1
"1542",30.2714,-97.7455,1
"1543",30.2714,-97.7454,2
"1544",30.2714,-97.7453,2
"1545",30.2714,-97.7452,1
"1546",30.2714,-97.7444,1
"1547",30.2714,-97.7443,1
"1548",30.2714,-97.7442,2
"1549",30.2714,-97.7441,3
"1550",30.2714,-97.7437,1
"1551",30.2714,-97.7419,1
"1552",30.2714,-97.7414,1
"1553",30.2714,-97.7413,1
"1554",30.2714,-97.7363,1
"1555",30.2715,-97.7543,1
"1556",30.2715,-97.7455,1
"1557",30.2715,-97.7454,1
"1558",30.2715,-97.7453,2
"1559",30.2715,-97.7451,1
"1560",30.2715,-97.7448,1
"1561",30.2715,-97.7446,1
"1562",30.2715,-97.7444,2
"1563",30.2715,-97.7443,1
"1564",30.2715,-97.7442,1
"1565",30.2715,-97.7441,11
"1566",30.2715,-97.7414,2
"1567",30.2715,-97.7413,1
"1568",30.2715,-97.7331,1
"1569",30.2715,-97.732,1
"1570",30.2716,-97.7541,1
"1571",30.2716,-97.7539,1
"1572",30.2716,-97.7454,1
"1573",30.2716,-97.7453,2
"1574",30.2716,-97.7452,2
"1575",30.2716,-97.7445,1
"1576",30.2716,-97.7444,1
"1577",30.2716,-97.7443,3
"1578",30.2716,-97.7442,2
"1579",30.2716,-97.744,1
"1580",30.2716,-97.7413,1
"1581",30.2716,-97.7412,1
"1582",30.2716,-97.7411,1
"1583",30.2716,-97.6974,1
"1584",30.2716,-97.6972,1
"1585",30.2717,-97.7545,1
"1586",30.2717,-97.7453,2
"1587",30.2717,-97.7452,1
"1588",30.2717,-97.7451,2
"1589",30.2717,-97.745,1
"1590",30.2717,-97.7447,1
"1591",30.2717,-97.7446,1
"1592",30.2717,-97.7445,1
"1593",30.2717,-97.7444,1
"1594",30.2717,-97.7443,2
"1595",30.2717,-97.7442,2
"1596",30.2717,-97.744,1
"1597",30.2717,-97.7415,1
"1598",30.2717,-97.7329,1
"1599",30.2718,-97.7734,1
"1600",30.2718,-97.7548,1
"1601",30.2718,-97.7541,1
"1602",30.2718,-97.7538,1
"1603",30.2718,-97.7454,1
"1604",30.2718,-97.7452,5
"1605",30.2718,-97.7451,2
"1606",30.2718,-97.745,1
"1607",30.2718,-97.7441,1
"1608",30.2718,-97.744,2
"1609",30.2718,-97.7439,1
"1610",30.2718,-97.7319,1
"1611",30.2719,-97.754,1
"1612",30.2719,-97.7454,1
"1613",30.2719,-97.7452,1
"1614",30.2719,-97.7451,2
"1615",30.2719,-97.7443,1
"1616",30.2719,-97.7441,1
"1617",30.2719,-97.744,2
"1618",30.2719,-97.7387,1
"1619",30.2719,-97.7376,1
"1620",30.2719,-97.7328,1
"1621",30.2719,-97.6975,1
"1622",30.272,-97.7552,1
"1623",30.272,-97.7537,1
"1624",30.272,-97.7452,2
"1625",30.272,-97.7451,5
"1626",30.272,-97.7449,1
"1627",30.272,-97.7441,1
"1628",30.272,-97.744,1
"1629",30.272,-97.7415,1
"1630",30.272,-97.739,1
"1631",30.272,-97.7329,1
"1632",30.272,-97.7328,1
"1633",30.2721,-97.7728,1
"1634",30.2721,-97.7556,1
"1635",30.2721,-97.7539,1
"1636",30.2721,-97.7453,1
"1637",30.2721,-97.7451,3
"1638",30.2721,-97.7438,1
"1639",30.2721,-97.7386,4
"1640",30.2721,-97.7384,1
"1641",30.2721,-97.7376,1
"1642",30.2721,-97.7375,1
"1643",30.2721,-97.7328,1
"1644",30.2721,-97.7327,2
"1645",30.2721,-97.6973,1
"1646",30.2722,-97.7727,1
"1647",30.2722,-97.7536,1
"1648",30.2722,-97.7451,1
"1649",30.2722,-97.745,1
"1650",30.2722,-97.7448,1
"1651",30.2722,-97.744,2
"1652",30.2722,-97.7439,2
"1653",30.2722,-97.7438,1
"1654",30.2722,-97.7418,1
"1655",30.2722,-97.7396,1
"1656",30.2722,-97.7386,1
"1657",30.2722,-97.7328,2
"1658",30.2722,-97.7317,1
"1659",30.2723,-97.7559,1
"1660",30.2723,-97.7539,1
"1661",30.2723,-97.7453,1
"1662",30.2723,-97.7452,1
"1663",30.2723,-97.7451,1
"1664",30.2723,-97.745,2
"1665",30.2723,-97.7437,3
"1666",30.2723,-97.7413,2
"1667",30.2723,-97.7396,1
"1668",30.2723,-97.7395,2
"1669",30.2723,-97.7387,1
"1670",30.2723,-97.7386,1
"1671",30.2723,-97.7327,1
"1672",30.2723,-97.6976,1
"1673",30.2724,-97.7563,1
"1674",30.2724,-97.7541,2
"1675",30.2724,-97.754,2
"1676",30.2724,-97.7539,1
"1677",30.2724,-97.7535,1
"1678",30.2724,-97.745,4
"1679",30.2724,-97.7449,1
"1680",30.2724,-97.7448,2
"1681",30.2724,-97.7441,1
"1682",30.2724,-97.744,1
"1683",30.2724,-97.7439,1
"1684",30.2724,-97.7412,1
"1685",30.2724,-97.7411,2
"1686",30.2724,-97.7396,1
"1687",30.2724,-97.7395,4
"1688",30.2724,-97.7393,1
"1689",30.2724,-97.6974,1
"1690",30.2725,-97.7729,1
"1691",30.2725,-97.7567,1
"1692",30.2725,-97.7538,1
"1693",30.2725,-97.7534,1
"1694",30.2725,-97.7451,1
"1695",30.2725,-97.745,1
"1696",30.2725,-97.7445,1
"1697",30.2725,-97.7441,1
"1698",30.2725,-97.7439,1
"1699",30.2725,-97.7436,1
"1700",30.2725,-97.7412,4
"1701",30.2725,-97.7406,1
"1702",30.2725,-97.7398,1
"1703",30.2725,-97.7327,1
"1704",30.2726,-97.7449,4
"1705",30.2726,-97.7438,2
"1706",30.2726,-97.7437,1
"1707",30.2726,-97.7412,1
"1708",30.2726,-97.7411,1
"1709",30.2726,-97.741,2
"1710",30.2726,-97.7408,1
"1711",30.2726,-97.7407,2
"1712",30.2726,-97.7374,1
"1713",30.2726,-97.7316,1
"1714",30.2727,-97.7571,1
"1715",30.2727,-97.7536,1
"1716",30.2727,-97.7451,2
"1717",30.2727,-97.7449,1
"1718",30.2727,-97.7448,2
"1719",30.2727,-97.7438,2
"1720",30.2727,-97.7436,1
"1721",30.2727,-97.7412,1
"1722",30.2727,-97.7411,1
"1723",30.2727,-97.7408,4
"1724",30.2727,-97.7407,3
"1725",30.2727,-97.7384,1
"1726",30.2727,-97.7029,1
"1727",30.2727,-97.7027,1
"1728",30.2727,-97.7026,2
"1729",30.2727,-97.7025,2
"1730",30.2727,-97.7024,1
"1731",30.2727,-97.6978,1
"1732",30.2728,-97.7449,1
"1733",30.2728,-97.7448,4
"1734",30.2728,-97.7447,1
"1735",30.2728,-97.7443,1
"1736",30.2728,-97.7441,1
"1737",30.2728,-97.7436,1
"1738",30.2728,-97.7433,1
"1739",30.2728,-97.7412,1
"1740",30.2728,-97.7411,5
"1741",30.2728,-97.7409,1
"1742",30.2728,-97.7375,1
"1743",30.2728,-97.7374,1
"1744",30.2728,-97.7031,1
"1745",30.2728,-97.7029,1
"1746",30.2728,-97.7028,1
"1747",30.2728,-97.7026,2
"1748",30.2729,-97.7721,1
"1749",30.2729,-97.7576,1
"1750",30.2729,-97.7449,1
"1751",30.2729,-97.7448,1
"1752",30.2729,-97.7445,1
"1753",30.2729,-97.7443,1
"1754",30.2729,-97.7439,1
"1755",30.2729,-97.7437,2
"1756",30.2729,-97.7435,1
"1757",30.2729,-97.7411,3
"1758",30.2729,-97.7376,1
"1759",30.2729,-97.7373,2
"1760",30.2729,-97.7031,1
"1761",30.2729,-97.6975,1
"1762",30.273,-97.758,1
"1763",30.273,-97.7453,1
"1764",30.273,-97.745,1
"1765",30.273,-97.7448,2
"1766",30.273,-97.7447,1
"1767",30.273,-97.7439,2
"1768",30.273,-97.7437,1
"1769",30.273,-97.7436,1
"1770",30.273,-97.7435,2
"1771",30.273,-97.7412,2
"1772",30.273,-97.7411,1
"1773",30.273,-97.7382,1
"1774",30.273,-97.7379,1
"1775",30.273,-97.7326,1
"1776",30.273,-97.7037,1
"1777",30.273,-97.7032,2
"1778",30.2731,-97.7725,1
"1779",30.2731,-97.772,1
"1780",30.2731,-97.7535,1
"1781",30.2731,-97.7533,1
"1782",30.2731,-97.7447,1
"1783",30.2731,-97.7439,1
